,cpufreq,uncore_min,uncore_max,reducermaxSizeInFlight,shufflefilebuffer,shufflesortbypassMergeThreshold,speculationinterval,speculationmultiplier,speculationquantile,broadcastblockSize,iocompressionsnappyblockSize,kryoserializerbuffermax,kryoserializerbuffer,drivermemory,executormemory,networktimeout,localitywait,taskmaxFailures,shufflecompress,memoryfraction,shufflespillcompress,broadcastcompress,memorystorageFraction
1528,1000000,10,10,35,60,350,950,3,0.7,40,116,30,42,11,14,200,1,7,1,1.0,0,0,0.7
1529,3700000,24,24,84,110,660,390,4,1.0,36,35,38,98,10,13,120,3,6,1,1.0,0,1,0.6
1530,2800000,15,15,76,108,990,370,4,0.8999999999999999,14,96,50,36,9,9,280,10,8,1,0.8999999999999999,1,0,0.5
1531,3700000,24,24,65,46,280,870,5,1.0,6,29,62,118,13,10,280,9,8,1,1.0,0,0,0.8999999999999999
1532,2800000,20,20,25,61,870,990,2,0.7,26,116,124,102,8,8,160,3,1,0,0.7,1,1,0.7
1533,3700000,24,24,31,117,410,930,4,0.7,38,59,36,110,8,16,320,3,6,0,0.8999999999999999,0,1,0.6
1534,1900000,15,15,100,95,220,940,1,0.6,54,46,60,54,13,13,220,4,3,0,0.7999999999999999,1,1,1.0
1535,2800000,20,20,42,49,720,690,5,0.5,18,115,96,60,11,8,180,9,2,1,0.8999999999999999,0,0,1.0
1536,1000000,10,10,71,128,820,280,3,0.7,10,36,128,98,11,17,480,6,4,1,0.5,0,0,1.0
1537,1000000,20,20,45,86,410,610,1,0.8999999999999999,54,102,124,74,11,9,500,8,8,0,1.0,0,1,0.8999999999999999
1538,1000000,20,20,37,60,500,280,5,0.8999999999999999,14,36,96,66,13,12,400,5,7,1,0.6,1,1,0.5
1539,1000000,24,24,32,39,120,910,5,1.0,24,72,42,86,13,13,440,7,3,0,1.0,0,0,1.0
1540,2800000,10,10,101,64,380,450,4,0.5,60,53,128,66,8,18,120,7,8,1,0.7999999999999999,0,1,0.7999999999999999
1541,1000000,20,20,62,121,830,160,1,0.7999999999999999,56,127,76,86,10,16,340,7,7,0,0.7,1,1,0.5
1542,2800000,20,20,82,81,500,370,4,0.7999999999999999,26,97,66,128,10,8,460,1,6,0,0.5,0,0,0.7
1543,3700000,15,15,60,27,870,430,4,0.7,4,43,32,120,9,10,380,10,6,0,0.6,0,0,0.8999999999999999
1544,1000000,15,15,84,47,310,330,1,0.6,30,84,42,74,8,14,320,9,4,1,0.6,1,1,0.6
1545,1000000,15,15,76,70,880,160,2,0.7999999999999999,56,51,62,92,14,12,260,4,6,1,0.7,1,1,0.7999999999999999
1546,1000000,10,10,128,114,330,980,4,0.5,12,115,70,30,12,13,140,6,3,1,1.0,0,0,1.0
1547,3700000,10,10,61,122,260,810,3,0.6,30,79,58,58,8,9,320,7,6,1,0.6,0,1,0.5
1548,2800000,15,15,86,97,210,710,4,1.0,28,74,92,116,14,10,380,4,6,1,0.7999999999999999,1,1,0.7999999999999999
1549,3700000,20,20,46,32,270,410,3,0.7,50,48,78,44,9,8,40,4,3,1,0.5,0,1,1.0
1550,3700000,15,15,42,115,740,870,4,1.0,36,104,100,46,12,10,180,2,3,0,1.0,0,1,0.7
1551,1900000,24,24,48,73,960,170,2,0.7999999999999999,48,54,78,116,8,10,500,6,5,0,0.6,0,1,1.0
1552,2800000,20,20,81,91,250,120,4,0.5,20,115,66,116,11,14,480,2,3,1,0.7999999999999999,1,1,0.5
1553,1000000,15,15,85,55,710,340,3,0.5,24,76,104,24,10,12,160,10,5,1,0.8999999999999999,1,0,0.8999999999999999
1554,1000000,15,15,53,122,350,340,2,0.8999999999999999,4,69,88,44,10,14,240,1,3,1,0.7,0,0,0.8999999999999999
1555,3700000,20,20,81,54,590,870,5,0.8999999999999999,58,119,98,26,8,15,60,2,6,1,0.5,1,1,1.0
1556,3700000,20,20,29,121,420,410,4,0.7999999999999999,50,126,100,88,11,12,300,2,1,0,0.6,1,0,0.6
1557,1900000,15,15,61,52,100,320,4,0.6,22,64,90,28,10,9,220,5,3,1,0.7999999999999999,1,0,0.8999999999999999
1558,2800000,15,15,61,24,360,790,4,0.5,60,115,30,48,13,14,440,7,7,1,0.5,1,1,0.7
1559,1000000,24,24,71,107,480,650,4,0.6,18,40,62,112,11,8,60,8,3,1,0.7999999999999999,0,0,0.7999999999999999
1560,1000000,24,24,50,72,870,470,4,1.0,14,57,94,40,9,9,180,4,2,1,1.0,1,1,0.8999999999999999
1561,1900000,15,15,67,91,770,510,4,1.0,50,93,24,44,9,11,160,2,7,1,0.6,1,1,0.6
1562,3700000,20,20,112,86,100,500,4,0.5,52,107,46,92,9,9,160,7,7,0,0.7,1,0,0.6
1563,2800000,10,10,105,120,790,790,5,0.7999999999999999,30,67,126,124,13,9,20,5,7,0,0.7999999999999999,0,1,0.8999999999999999
1564,2800000,24,24,115,109,760,380,1,0.5,20,70,26,82,11,15,200,2,4,1,0.8999999999999999,1,1,0.6
1565,2800000,10,10,125,124,530,100,2,0.6,4,125,68,76,13,12,240,5,5,1,0.6,1,0,0.8999999999999999
1566,1900000,15,15,33,66,440,920,1,0.6,40,119,72,118,11,18,260,3,3,1,1.0,0,0,0.6
1567,1000000,10,10,91,63,780,990,2,0.8999999999999999,18,84,96,86,13,17,120,1,6,0,1.0,1,0,0.6
1568,1000000,15,15,26,115,860,100,5,0.5,20,126,106,80,9,11,340,9,1,1,1.0,1,0,0.5
1569,1000000,10,10,42,113,650,940,2,0.7999999999999999,62,70,54,50,13,17,400,4,8,1,0.8999999999999999,0,1,0.6
1570,1900000,20,20,126,24,440,790,3,0.6,6,93,88,76,10,11,340,4,5,1,0.7999999999999999,1,1,0.6
1571,2800000,20,20,114,68,870,660,5,0.7,58,61,56,114,14,8,280,4,1,1,0.5,0,1,0.8999999999999999
1572,1900000,10,10,83,79,750,550,5,0.7999999999999999,18,85,76,112,9,16,40,7,8,0,0.5,1,0,0.6
1573,3700000,10,10,43,71,200,480,2,0.5,28,66,88,82,8,15,340,3,1,1,0.7999999999999999,1,0,0.6
1574,1000000,24,24,37,127,390,320,1,0.8999999999999999,14,33,36,78,11,10,400,3,7,1,0.8999999999999999,1,0,0.7
1575,1000000,20,20,62,121,210,700,3,0.5,28,106,126,84,14,9,80,2,5,0,1.0,1,1,0.6
1576,1900000,24,24,39,59,750,540,5,0.7999999999999999,32,37,84,40,10,12,480,8,2,0,0.5,0,1,0.5
1577,3700000,15,15,107,117,370,450,5,0.8999999999999999,16,76,96,88,14,13,380,3,5,1,0.7,0,1,0.7999999999999999
1578,1000000,20,20,45,93,640,680,2,1.0,50,61,88,32,14,13,20,10,7,0,0.6,0,1,0.6
1579,1900000,24,24,114,57,790,380,1,0.7999999999999999,16,42,122,108,11,12,20,8,5,1,0.7,1,0,0.7999999999999999
1580,1900000,10,10,34,70,880,160,5,0.7,62,30,86,112,9,18,420,9,2,1,0.5,1,0,0.5
1581,1000000,15,15,94,30,240,730,5,0.5,22,94,84,62,13,13,60,4,5,1,0.7999999999999999,1,0,0.7999999999999999
1582,1000000,20,20,55,90,820,100,4,0.7999999999999999,8,27,74,106,9,14,80,2,7,1,0.6,0,0,0.5
1583,1000000,15,15,122,92,670,560,4,0.7999999999999999,50,52,88,64,9,16,280,3,6,1,0.6,1,0,0.7999999999999999
1584,3700000,24,24,102,92,910,950,5,1.0,14,102,90,112,11,18,300,10,2,0,0.8999999999999999,1,1,0.6
1585,1900000,15,15,126,98,250,250,4,0.5,42,93,110,52,10,8,300,5,7,1,0.6,0,1,0.8999999999999999
1586,3700000,20,20,123,42,170,840,2,0.6,22,101,36,106,11,15,480,7,7,0,0.6,1,0,0.5
1587,1900000,20,20,109,91,220,710,4,0.6,56,106,30,40,10,14,260,6,6,0,0.6,0,0,0.7
1588,1900000,15,15,76,97,700,240,5,0.5,34,104,70,50,14,11,460,3,8,1,0.7,0,1,0.7
1589,2800000,24,24,50,46,660,450,2,0.6,26,91,64,102,10,10,60,10,1,0,1.0,1,1,0.7
1590,1000000,15,15,85,97,390,720,4,0.7999999999999999,54,43,86,86,14,14,220,2,6,1,0.6,0,1,0.8999999999999999
1591,1000000,20,20,97,66,990,610,1,1.0,30,52,122,124,13,18,20,6,8,1,0.6,0,1,1.0
1592,2800000,24,24,43,61,220,490,5,0.7999999999999999,30,126,110,26,9,17,40,3,7,0,0.7,0,1,0.7
1593,3700000,24,24,67,77,620,910,1,1.0,62,49,74,72,8,9,200,5,7,0,0.6,1,1,1.0
1594,3700000,24,24,49,29,530,290,5,0.7999999999999999,38,97,40,128,9,12,140,9,8,1,0.8999999999999999,0,0,0.7999999999999999
1595,3700000,24,24,74,24,450,910,4,0.6,64,73,30,114,10,18,340,2,5,0,1.0,1,0,1.0
1596,1900000,24,24,33,96,410,520,3,0.6,44,73,92,24,14,13,440,9,3,1,0.7999999999999999,0,0,0.7999999999999999
1597,1900000,15,15,84,24,980,550,4,0.7999999999999999,52,101,48,124,12,18,80,10,1,0,1.0,0,0,0.8999999999999999
1598,2800000,24,24,89,74,880,990,3,0.8999999999999999,48,39,38,42,14,10,320,3,2,1,1.0,0,1,0.8999999999999999
1599,2800000,20,20,120,68,480,550,2,0.7,32,27,78,50,14,15,40,8,5,1,1.0,1,0,0.7999999999999999
1600,1000000,10,10,44,114,450,760,3,0.6,28,108,126,86,11,10,280,3,3,1,1.0,0,1,0.8999999999999999
1601,3700000,10,10,87,124,950,230,2,0.5,48,67,74,34,11,13,60,5,2,0,0.6,0,0,0.7
1602,1900000,15,15,97,56,640,590,2,0.5,46,46,24,36,13,14,80,2,7,1,0.6,1,1,0.7999999999999999
1603,1000000,24,24,110,78,510,600,1,0.7999999999999999,34,118,86,28,13,13,200,2,1,0,0.8999999999999999,0,0,0.7
1604,1000000,15,15,81,66,1000,950,2,0.6,34,85,120,36,13,9,420,4,1,0,1.0,1,0,0.5
1605,2800000,15,15,46,94,430,620,2,0.7999999999999999,8,28,42,56,11,8,100,2,3,0,0.5,1,1,0.7
1606,1900000,20,20,105,52,120,140,3,0.8999999999999999,26,68,38,30,14,14,360,9,3,0,0.8999999999999999,0,1,0.7
1607,3700000,15,15,79,41,730,470,2,0.6,18,36,128,112,9,15,100,2,7,1,0.8999999999999999,0,0,1.0
1608,1000000,10,10,70,27,760,1000,4,1.0,62,84,84,100,10,8,180,3,6,1,0.7,0,1,1.0
1609,1000000,24,24,121,115,590,820,4,0.7999999999999999,16,51,66,28,10,13,160,7,4,0,0.6,1,0,0.6
1610,3700000,24,24,110,94,590,670,1,0.7,64,95,90,120,14,13,260,7,7,0,1.0,0,1,0.8999999999999999
1611,3700000,15,15,68,55,660,180,2,0.8999999999999999,38,94,78,34,13,17,320,6,8,1,1.0,0,0,0.7
1612,1900000,10,10,52,103,100,440,2,0.5,24,95,108,114,11,12,140,7,7,0,0.8999999999999999,0,0,0.7999999999999999
1613,2800000,15,15,84,61,490,210,5,0.7,46,115,86,46,9,10,40,10,7,1,0.7999999999999999,0,1,0.6
1614,1900000,20,20,33,61,820,170,2,0.7,26,24,114,52,14,17,260,1,5,0,0.7,0,1,0.8999999999999999
1615,2800000,15,15,71,126,680,960,4,0.7,32,67,44,50,13,13,80,5,4,0,0.6,1,1,1.0
1616,1900000,20,20,47,74,960,770,2,0.7,52,100,30,62,12,13,340,9,7,1,0.8999999999999999,0,0,1.0
1617,1900000,15,15,124,116,830,660,5,0.7,16,86,26,96,9,17,60,7,8,1,0.7,1,0,0.5
1618,3700000,10,10,28,58,160,180,5,0.8999999999999999,36,62,32,50,10,11,440,3,7,0,1.0,0,1,0.6
1619,2800000,10,10,71,84,380,500,1,0.7999999999999999,60,40,68,28,14,15,440,1,5,1,1.0,0,0,0.8999999999999999
1620,2800000,20,20,124,33,590,620,2,0.6,56,27,82,122,14,8,60,1,5,1,0.6,1,0,0.8999999999999999
1621,1000000,15,15,68,119,800,690,1,0.7,30,91,114,64,12,9,140,5,8,1,1.0,1,0,0.5
1622,2800000,24,24,44,122,350,580,2,0.6,40,126,50,110,10,11,380,7,5,0,0.7999999999999999,0,0,0.5
1623,3700000,24,24,110,52,880,280,5,0.7999999999999999,12,52,60,50,11,8,320,4,3,1,0.7999999999999999,1,1,0.7999999999999999
1624,3700000,10,10,114,48,300,630,5,1.0,58,35,26,96,8,14,260,1,7,1,0.8999999999999999,0,1,0.6
1625,1900000,20,20,118,53,220,610,4,0.5,50,50,48,86,13,17,140,9,1,1,0.8999999999999999,0,0,0.7
1626,1000000,10,10,84,125,250,360,4,0.8999999999999999,32,26,108,100,11,11,420,9,2,0,0.7,1,0,0.5
1627,1900000,20,20,124,50,210,140,4,0.8999999999999999,12,74,48,46,11,9,260,4,7,1,1.0,1,1,1.0
1628,1000000,15,15,85,107,980,770,5,0.7,18,104,30,58,10,9,80,2,1,0,0.7999999999999999,1,0,0.8999999999999999
1629,2800000,15,15,116,87,280,840,2,0.8999999999999999,12,93,114,92,8,14,20,10,5,0,0.6,0,1,0.8999999999999999
1630,1900000,20,20,73,80,400,150,1,0.7,56,110,40,112,9,11,380,5,1,0,1.0,1,0,0.8999999999999999
1631,1000000,20,20,27,32,280,960,1,0.8999999999999999,32,128,38,98,10,12,80,5,7,1,1.0,0,0,0.6
1632,1000000,24,24,46,111,300,880,3,0.7,32,108,84,28,11,14,60,10,4,1,0.8999999999999999,1,1,0.6
1633,3700000,24,24,52,128,260,130,2,1.0,22,52,70,36,11,9,440,1,8,0,0.8999999999999999,1,0,0.6
1634,1900000,10,10,50,114,740,620,3,0.6,48,39,64,110,11,9,440,6,6,1,1.0,1,1,1.0
1635,1000000,10,10,88,105,590,780,1,1.0,18,86,120,64,11,16,300,8,8,0,0.7,0,0,1.0
1636,1900000,15,15,64,32,220,800,3,0.6,56,114,96,56,13,10,340,3,4,1,0.6,1,1,0.7
1637,2800000,15,15,87,46,230,130,2,0.6,42,90,96,28,8,16,100,1,7,1,0.7999999999999999,1,1,0.7999999999999999
1638,1900000,10,10,89,80,430,630,2,0.5,20,88,110,30,9,15,80,9,3,0,0.7,0,0,0.8999999999999999
1639,3700000,24,24,121,31,250,550,1,0.7,14,107,74,72,12,17,480,5,4,0,0.7999999999999999,1,1,0.6
1640,1000000,10,10,71,100,190,630,5,0.6,16,126,76,28,13,16,40,7,8,0,0.7999999999999999,0,1,0.6
1641,1900000,20,20,91,85,850,430,4,1.0,32,31,52,80,13,18,420,10,8,1,0.7999999999999999,1,1,1.0
1642,1900000,10,10,125,87,970,290,3,0.8999999999999999,24,74,124,86,11,8,200,6,1,1,0.7999999999999999,0,1,0.8999999999999999
1643,1000000,20,20,63,43,110,240,4,0.8999999999999999,10,105,84,120,11,8,200,8,4,1,0.7,0,0,0.7999999999999999
1644,3700000,24,24,91,70,540,690,4,0.7999999999999999,42,48,32,72,11,16,220,8,7,1,0.5,1,0,0.8999999999999999
1645,1900000,10,10,81,25,390,700,2,0.7,56,44,120,42,14,9,340,8,5,0,0.5,1,1,0.8999999999999999
1646,1000000,20,20,25,56,660,220,1,0.6,44,125,78,90,8,18,320,6,8,1,0.7,1,0,1.0
1647,2800000,15,15,38,116,990,230,3,0.5,16,52,114,114,11,18,80,7,7,0,0.5,0,1,0.7
1648,3700000,20,20,123,75,270,870,5,0.6,12,64,112,36,8,12,100,10,5,0,0.6,0,0,0.7
1649,3700000,15,15,79,80,540,680,5,0.7,26,70,120,104,12,17,160,9,3,0,0.7999999999999999,0,0,0.7999999999999999
1650,2800000,24,24,126,120,700,630,3,0.8999999999999999,52,74,98,116,9,14,80,4,4,0,1.0,0,1,0.7999999999999999
1651,1900000,15,15,44,50,110,970,5,0.7999999999999999,40,64,126,56,12,11,400,4,7,1,0.7999999999999999,1,1,0.5
1652,1000000,24,24,128,63,600,420,3,1.0,52,24,24,70,8,10,420,2,2,1,0.8999999999999999,0,0,1.0
1653,1900000,20,20,52,91,410,380,5,0.8999999999999999,16,57,32,90,14,9,120,6,7,0,0.5,0,0,1.0
1654,3700000,24,24,39,83,670,210,5,0.7,16,52,50,94,11,16,480,7,5,0,1.0,0,1,0.7
1655,3700000,20,20,113,31,650,280,5,0.6,38,76,118,110,8,16,180,2,3,0,0.7,1,1,1.0
1656,1900000,24,24,108,66,830,110,3,0.7999999999999999,14,61,54,58,10,14,280,1,1,1,1.0,1,0,0.6
1657,1900000,20,20,127,106,400,710,1,0.6,40,91,86,106,12,13,340,10,7,1,1.0,1,1,0.7
1658,1900000,20,20,65,104,170,830,5,0.7,22,76,128,56,9,11,100,5,3,0,0.7999999999999999,1,1,0.6
1659,3700000,20,20,85,82,570,370,1,0.8999999999999999,46,58,30,56,9,14,380,10,4,1,0.6,1,0,0.8999999999999999
1660,1000000,15,15,68,31,250,630,5,0.7,58,94,96,104,12,14,160,3,1,1,0.7999999999999999,1,1,1.0
1661,3700000,10,10,89,122,150,570,1,0.6,26,83,106,78,11,17,80,7,7,0,1.0,0,1,0.5
1662,1900000,24,24,94,120,880,700,1,0.7,60,52,84,66,11,13,120,8,1,0,0.6,1,1,1.0
1663,3700000,20,20,53,26,840,310,4,0.7999999999999999,56,53,24,124,14,9,440,3,7,0,0.6,1,1,0.5
1664,3700000,10,10,25,66,770,980,1,1.0,64,32,48,106,8,11,400,6,3,0,0.8999999999999999,0,0,0.8999999999999999
1665,2800000,20,20,124,39,180,590,4,0.8999999999999999,26,41,80,124,12,9,180,3,1,1,1.0,1,1,0.7999999999999999
1666,1000000,20,20,54,123,620,320,2,0.8999999999999999,4,54,60,74,12,8,60,10,7,0,0.8999999999999999,0,1,1.0
1667,2800000,24,24,105,43,770,580,4,0.7,50,98,26,24,14,18,340,8,4,1,1.0,1,1,0.8999999999999999
1668,2800000,15,15,125,112,160,720,5,0.6,46,117,86,112,14,14,440,8,5,0,0.6,0,0,0.6
1669,1900000,10,10,73,53,620,720,1,1.0,52,30,92,106,12,12,440,5,6,1,1.0,1,0,0.7
1670,1900000,10,10,36,83,300,460,1,0.7,12,32,46,90,10,10,420,4,6,0,0.7,1,1,1.0
1671,2800000,24,24,83,96,310,120,1,0.7999999999999999,20,53,62,68,11,15,420,4,8,1,0.8999999999999999,1,1,0.7
1672,3700000,24,24,93,84,240,940,2,0.8999999999999999,32,113,62,38,12,16,340,5,3,1,0.7999999999999999,0,0,0.6
1673,2800000,20,20,29,113,950,470,2,1.0,16,81,72,40,10,15,260,10,1,0,0.7,1,1,0.6
1674,2800000,20,20,57,60,120,800,2,0.6,44,99,64,110,14,14,460,5,3,0,1.0,0,0,0.8999999999999999
1675,3700000,20,20,108,111,700,230,4,0.7,18,36,52,116,14,11,380,1,7,0,0.7,1,0,0.7999999999999999
1676,2800000,24,24,117,110,660,350,1,0.7999999999999999,42,93,114,96,13,16,100,1,2,0,0.7999999999999999,1,1,0.7
1677,2800000,15,15,40,70,600,940,2,0.7999999999999999,26,52,38,36,13,14,380,1,4,0,1.0,0,0,1.0
1678,1900000,10,10,108,84,910,310,3,0.7,14,30,90,46,11,11,60,8,4,1,1.0,0,0,1.0
1679,1900000,24,24,65,62,730,680,5,0.7,4,128,44,122,8,8,160,9,6,1,0.5,0,1,0.5
1680,2800000,20,20,70,118,390,330,5,1.0,14,66,114,112,10,14,180,7,3,0,0.5,0,0,0.7999999999999999
1681,3700000,20,20,73,73,780,480,2,0.7999999999999999,56,117,94,50,14,15,320,6,3,0,0.7,1,1,1.0
1682,1900000,24,24,24,32,960,470,1,0.7999999999999999,18,42,76,88,8,12,120,4,8,1,0.6,1,1,0.5
1683,1000000,20,20,75,114,800,100,4,0.7,32,112,94,86,12,18,80,3,1,0,0.5,1,1,0.7
1684,2800000,24,24,77,117,950,130,4,0.7,8,99,72,102,9,16,500,3,1,0,0.8999999999999999,0,0,0.8999999999999999
1685,3700000,15,15,43,113,970,500,4,0.8999999999999999,56,120,68,42,12,11,260,10,8,0,1.0,0,0,0.7999999999999999
1686,1900000,24,24,64,73,530,600,1,0.7999999999999999,12,51,118,126,9,16,480,10,5,0,0.8999999999999999,0,1,1.0
1687,3700000,15,15,116,41,510,630,2,0.8999999999999999,44,125,52,68,9,9,60,9,1,1,0.6,1,0,0.6
1688,1000000,20,20,104,108,560,210,5,0.7,42,115,28,60,14,17,200,5,3,0,0.6,0,1,0.7
1689,2800000,20,20,45,39,680,550,1,0.5,42,26,120,126,13,15,420,10,2,1,0.8999999999999999,1,1,1.0
1690,1900000,15,15,119,40,620,780,4,0.7999999999999999,26,38,86,86,10,14,440,10,5,1,1.0,1,1,0.7999999999999999
1691,2800000,15,15,62,24,470,540,5,0.7999999999999999,20,52,80,40,9,15,40,1,7,1,0.8999999999999999,0,1,0.7
1692,1000000,24,24,57,100,820,100,4,0.5,12,80,44,96,9,15,60,7,4,0,0.7999999999999999,0,0,0.5
1693,1000000,24,24,119,78,980,600,3,0.7999999999999999,56,55,26,102,9,18,500,8,7,0,1.0,1,1,0.7999999999999999
1694,2800000,24,24,117,114,240,530,1,0.8999999999999999,14,67,28,114,8,14,440,8,7,1,0.8999999999999999,1,1,0.8999999999999999
1695,2800000,10,10,109,62,210,400,5,0.7,32,97,98,122,11,13,420,5,2,1,0.5,0,0,0.6
1696,1900000,15,15,48,27,250,240,4,0.5,32,101,122,106,12,9,260,3,8,1,0.7999999999999999,0,0,0.5
1697,1900000,20,20,83,111,430,770,1,0.8999999999999999,50,44,118,84,10,8,20,7,6,0,0.8999999999999999,1,1,0.8999999999999999
1698,1000000,10,10,110,92,830,460,5,1.0,14,125,72,44,14,13,300,7,5,0,0.5,1,0,0.8999999999999999
1699,2800000,24,24,49,113,740,850,3,0.7999999999999999,60,110,34,128,12,8,100,1,1,0,0.7999999999999999,0,0,0.7
1700,3700000,20,20,81,125,440,270,3,0.8999999999999999,28,103,28,36,8,16,20,2,1,1,0.8999999999999999,1,1,0.7999999999999999
1701,1000000,24,24,101,54,920,130,1,0.7,22,112,98,118,8,9,60,9,2,1,0.5,0,0,1.0
1702,1000000,20,20,59,27,670,730,2,0.7999999999999999,30,99,98,86,10,15,60,4,1,0,0.8999999999999999,1,0,0.8999999999999999
1703,3700000,20,20,114,48,960,770,3,1.0,30,44,84,50,13,12,400,10,1,1,1.0,1,1,1.0
1704,3700000,20,20,54,126,800,560,2,0.7999999999999999,58,89,92,58,14,10,400,4,4,0,0.6,0,1,0.8999999999999999
1705,1000000,20,20,83,45,710,690,5,1.0,56,95,104,90,14,13,360,10,8,1,1.0,1,0,0.7999999999999999
1706,1000000,20,20,90,30,690,500,2,0.7999999999999999,44,53,24,88,8,13,400,7,1,1,0.7,0,0,0.7
1707,1000000,15,15,45,37,430,910,2,0.5,20,79,38,56,8,15,220,10,2,0,0.6,1,0,1.0
1708,2800000,20,20,71,91,690,220,2,1.0,22,35,128,92,8,9,40,3,8,0,0.5,0,0,0.6
1709,1000000,24,24,79,71,930,350,4,0.7,22,124,114,84,11,12,340,3,6,0,0.5,0,1,0.8999999999999999
1710,1000000,10,10,95,96,690,190,3,1.0,8,25,64,80,12,15,500,7,6,0,0.7,1,0,0.7999999999999999
1711,1000000,20,20,122,56,280,890,3,0.7,12,65,122,102,11,16,120,9,6,0,1.0,0,0,0.7999999999999999
1712,3700000,15,15,109,122,750,570,4,0.6,34,95,122,54,14,8,60,4,6,1,0.6,0,0,0.5
1713,2800000,20,20,38,29,730,890,1,0.7999999999999999,12,49,118,68,13,14,200,10,1,0,0.7,1,1,0.7999999999999999
1714,3700000,10,10,32,62,320,160,5,0.8999999999999999,18,110,76,54,13,10,120,7,5,1,0.7,1,1,1.0
1715,2800000,20,20,43,37,720,870,4,0.5,24,116,80,52,14,16,460,6,2,0,1.0,1,1,0.5
1716,1000000,20,20,62,121,590,600,1,0.7999999999999999,56,46,72,58,14,15,80,1,7,1,0.7,1,1,1.0
1717,2800000,20,20,68,105,700,980,4,0.6,26,103,124,86,12,15,20,5,3,1,0.8999999999999999,1,1,0.8999999999999999
1718,1000000,10,10,74,100,420,220,3,0.7,10,81,118,48,11,10,80,2,4,1,0.6,1,0,0.8999999999999999
1719,3700000,10,10,116,64,890,850,3,0.6,44,50,102,80,8,15,100,1,2,0,1.0,0,0,0.7
1720,2800000,20,20,102,25,480,310,1,0.7999999999999999,50,42,64,50,13,13,60,5,5,1,0.6,0,1,0.8999999999999999
1721,1000000,15,15,76,53,530,250,4,0.5,50,77,112,94,14,16,40,4,1,1,0.7,0,1,0.7
1722,2800000,20,20,97,26,440,840,5,0.7,12,128,38,66,12,16,200,6,6,0,0.7,0,0,0.8999999999999999
1723,3700000,24,24,45,97,970,880,3,0.7,44,62,48,110,13,8,180,7,6,1,0.6,1,1,0.6
1724,3700000,20,20,40,42,420,150,3,0.7999999999999999,34,64,80,36,12,9,220,7,3,0,0.8999999999999999,0,0,0.7
1725,2800000,20,20,99,86,280,100,5,1.0,16,30,30,26,8,17,320,8,2,0,0.6,1,1,0.7999999999999999
1726,1900000,24,24,105,83,760,640,5,0.8999999999999999,30,31,56,114,13,18,80,9,4,1,0.7999999999999999,1,0,1.0
1727,1000000,10,10,36,125,740,200,3,0.5,32,120,108,104,14,14,140,3,6,0,1.0,1,0,0.6
1728,2800000,15,15,115,77,310,600,2,0.5,10,126,56,54,14,13,180,8,6,0,0.8999999999999999,0,0,0.5
1729,1000000,24,24,82,52,560,690,5,0.5,40,69,66,114,11,18,420,3,6,0,0.8999999999999999,0,1,0.8999999999999999
1730,1900000,24,24,85,48,820,1000,2,0.8999999999999999,20,63,114,86,10,16,240,9,6,1,0.8999999999999999,1,0,0.5
1731,1000000,24,24,84,72,480,950,2,0.5,10,77,86,32,8,17,260,3,7,0,0.8999999999999999,0,1,0.5
1732,3700000,15,15,24,115,740,950,1,0.7999999999999999,64,61,124,118,11,12,460,8,2,0,0.7,1,0,0.8999999999999999
1733,2800000,20,20,74,74,900,970,4,0.8999999999999999,38,71,50,82,9,11,300,8,2,0,0.8999999999999999,0,0,0.7
1734,2800000,24,24,76,41,270,420,4,0.7,24,118,30,54,12,13,440,6,2,0,0.6,0,1,0.5
1735,2800000,20,20,40,105,990,520,4,0.6,38,50,58,46,9,16,200,6,1,1,0.8999999999999999,1,1,0.7999999999999999
1736,1000000,15,15,73,51,780,530,2,0.8999999999999999,46,82,28,62,13,12,220,6,4,1,0.7999999999999999,1,1,0.8999999999999999
1737,1000000,20,20,72,38,700,350,2,0.6,8,40,76,94,14,9,240,7,3,1,0.7,1,1,1.0
1738,3700000,24,24,25,31,610,1000,3,0.7,18,41,92,66,13,10,340,7,7,1,0.7999999999999999,1,0,0.5
1739,1000000,10,10,75,90,280,770,2,0.8999999999999999,44,35,68,68,9,15,500,10,3,1,1.0,0,1,0.6
1740,3700000,15,15,90,89,310,140,3,0.7,32,121,40,78,9,15,220,8,1,1,0.8999999999999999,0,0,1.0
1741,1900000,10,10,46,44,210,160,3,0.7,54,29,84,52,14,17,500,8,6,1,0.8999999999999999,0,1,0.6
1742,1900000,20,20,103,87,210,100,1,0.7999999999999999,38,41,50,90,14,12,200,4,6,0,0.7999999999999999,0,1,0.7
1743,1000000,20,20,55,128,230,380,3,0.5,6,123,42,114,12,16,360,5,4,0,0.8999999999999999,1,1,1.0
1744,2800000,24,24,49,98,330,840,4,0.8999999999999999,10,51,68,38,10,17,300,1,7,0,1.0,1,0,0.8999999999999999
1745,1900000,20,20,77,29,670,610,5,0.7999999999999999,20,118,96,54,10,8,220,7,4,1,0.8999999999999999,0,0,0.8999999999999999
1746,1000000,10,10,87,54,530,960,4,0.5,34,119,90,46,14,9,40,2,4,1,0.7999999999999999,0,1,0.7
1747,2800000,20,20,51,127,640,410,3,1.0,14,90,108,126,13,9,280,9,1,0,0.5,1,0,0.6
1748,1900000,20,20,116,34,440,130,3,0.8999999999999999,42,52,120,126,11,9,200,5,1,1,1.0,1,1,0.6
