,cpufreq,uncore_min,uncore_max,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
1575,2400000,30,30,49m,102k,940,330ms,3,0.6,32m,54k,70m,110k,8g,14g,140s,6s,5,false,0.5,true,false,0.8999999999999999
1576,1200000,10,10,81m,52k,510,110ms,4,0.8999999999999999,16m,95k,66m,66k,14g,17g,240s,2s,3,false,0.9999999999999999,true,false,0.6
1577,1200000,30,30,78m,111k,340,550ms,4,0.7,24m,74k,28m,112k,11g,12g,220s,5s,3,false,0.7999999999999999,false,true,0.8999999999999999
1578,2400000,20,20,57m,84k,700,340ms,1,0.8999999999999999,48m,89k,74m,44k,13g,12g,460s,9s,1,false,0.8999999999999999,true,false,0.9999999999999999
1579,2400000,15,15,26m,96k,610,500ms,3,0.5,44m,81k,122m,74k,14g,14g,460s,8s,2,false,0.7,true,false,0.8999999999999999
1580,3000000,20,20,117m,66k,250,250ms,2,0.8999999999999999,42m,100k,58m,74k,8g,15g,220s,9s,7,true,0.7999999999999999,false,false,0.7999999999999999
1581,1800000,30,30,39m,49k,200,160ms,3,0.9999999999999999,62m,44k,106m,56k,12g,18g,480s,1s,5,true,0.8999999999999999,true,true,0.7
1582,3000000,10,10,30m,56k,770,700ms,1,0.7999999999999999,48m,67k,126m,36k,12g,12g,480s,2s,8,false,0.7999999999999999,true,true,0.9999999999999999
1583,3000000,30,30,73m,63k,590,890ms,4,0.5,4m,49k,84m,50k,12g,10g,360s,9s,4,false,0.5,false,false,0.6
1584,3000000,10,10,33m,127k,320,290ms,2,0.5,4m,26k,56m,88k,8g,15g,20s,4s,5,true,0.7999999999999999,true,true,0.7
1585,1200000,15,15,34m,57k,250,690ms,4,0.9999999999999999,52m,36k,42m,38k,9g,9g,440s,10s,5,true,0.7,true,false,0.8999999999999999
1586,2400000,10,10,123m,87k,390,480ms,3,0.8999999999999999,40m,92k,56m,52k,14g,14g,180s,4s,8,true,0.7999999999999999,true,true,0.7999999999999999
1587,1200000,20,20,125m,34k,920,570ms,5,0.8999999999999999,24m,96k,62m,98k,11g,17g,80s,8s,1,false,0.5,true,true,0.5
1588,1800000,10,10,87m,47k,340,300ms,5,0.8999999999999999,56m,98k,50m,42k,9g,11g,180s,9s,1,false,0.7999999999999999,false,false,0.7999999999999999
1589,3000000,10,10,58m,117k,120,870ms,4,0.7,32m,82k,120m,68k,11g,16g,260s,2s,3,true,0.6,false,false,0.9999999999999999
1590,2400000,30,30,57m,73k,880,670ms,1,0.7,28m,29k,58m,42k,14g,17g,100s,6s,7,true,0.8999999999999999,false,false,0.9999999999999999
1591,1200000,20,20,98m,87k,430,270ms,3,0.6,24m,112k,52m,40k,9g,10g,480s,6s,8,true,0.6,false,false,0.8999999999999999
1592,2400000,30,30,104m,120k,470,620ms,4,0.6,58m,91k,96m,92k,14g,13g,220s,1s,8,false,0.5,false,true,0.7
1593,1800000,15,15,41m,82k,770,690ms,4,0.7,34m,106k,30m,78k,10g,13g,480s,4s,6,true,0.9999999999999999,true,true,0.9999999999999999
1594,2400000,10,10,68m,55k,450,510ms,1,0.9999999999999999,46m,108k,50m,94k,11g,12g,220s,7s,3,true,0.5,true,true,0.5
1595,1800000,30,30,60m,93k,650,290ms,3,0.5,34m,122k,28m,52k,12g,10g,360s,6s,4,false,0.9999999999999999,false,true,0.8999999999999999
1596,2400000,15,15,100m,95k,580,530ms,4,0.7,60m,97k,110m,34k,12g,18g,440s,7s,3,false,0.8999999999999999,false,true,0.7999999999999999
1597,1800000,10,10,25m,54k,550,940ms,1,0.9999999999999999,32m,126k,114m,68k,12g,11g,380s,9s,1,false,0.6,false,false,0.6
1598,2400000,10,10,42m,53k,580,890ms,3,0.7999999999999999,30m,45k,82m,30k,9g,16g,200s,9s,5,false,0.8999999999999999,false,false,0.9999999999999999
1599,2400000,20,20,104m,119k,700,190ms,2,0.9999999999999999,56m,44k,66m,24k,11g,18g,160s,10s,5,false,0.8999999999999999,false,true,0.5
1600,1200000,15,15,49m,97k,100,990ms,1,0.8999999999999999,56m,53k,122m,82k,11g,18g,420s,2s,4,false,0.8999999999999999,true,true,0.9999999999999999
1601,2400000,15,15,57m,47k,760,720ms,1,0.9999999999999999,36m,97k,46m,72k,8g,15g,400s,2s,8,true,0.9999999999999999,false,true,0.7999999999999999
1602,2400000,30,30,107m,111k,500,250ms,4,0.7,40m,64k,74m,44k,12g,14g,360s,6s,8,false,0.7,false,false,0.5
1603,2400000,15,15,111m,81k,850,960ms,1,0.6,62m,124k,112m,36k,8g,10g,20s,7s,7,true,0.9999999999999999,false,true,0.5
1604,1200000,15,15,36m,70k,170,700ms,1,0.5,56m,81k,84m,44k,10g,10g,460s,5s,5,true,0.9999999999999999,true,false,0.5
1605,2400000,15,15,77m,29k,890,500ms,5,0.7,14m,88k,122m,100k,13g,13g,180s,9s,6,true,0.6,true,false,0.9999999999999999
1606,1200000,15,15,65m,122k,420,530ms,1,0.7999999999999999,14m,110k,48m,78k,13g,10g,140s,10s,5,true,0.7999999999999999,true,true,0.9999999999999999
1607,3000000,20,20,87m,102k,660,280ms,5,0.7,30m,46k,94m,52k,13g,17g,140s,2s,2,false,0.9999999999999999,false,true,0.8999999999999999
1608,1800000,15,15,64m,73k,210,110ms,1,0.5,52m,110k,100m,124k,8g,8g,180s,8s,7,false,0.5,false,false,0.5
1609,3000000,30,30,55m,109k,250,840ms,2,0.9999999999999999,30m,96k,120m,46k,11g,14g,60s,1s,6,false,0.7999999999999999,true,false,0.9999999999999999
1610,1800000,10,10,90m,107k,790,580ms,3,0.5,16m,36k,112m,40k,14g,10g,300s,6s,8,false,0.6,false,false,0.7999999999999999
1611,2400000,30,30,93m,36k,210,120ms,2,0.6,62m,55k,72m,126k,9g,18g,260s,1s,7,true,0.6,false,false,0.8999999999999999
1612,1200000,10,10,127m,62k,550,540ms,3,0.6,54m,58k,58m,116k,11g,9g,340s,6s,5,true,0.6,false,true,0.6
1613,1200000,30,30,117m,24k,190,780ms,2,0.7999999999999999,38m,65k,84m,116k,10g,12g,320s,8s,1,true,0.8999999999999999,false,false,0.7999999999999999
1614,3000000,10,10,127m,62k,1000,850ms,3,0.8999999999999999,46m,116k,46m,48k,10g,17g,200s,6s,3,false,0.7,false,false,0.8999999999999999
1615,1200000,10,10,89m,97k,590,130ms,3,0.5,28m,80k,92m,58k,9g,8g,500s,2s,6,true,0.6,false,false,0.6
1616,1200000,15,15,40m,92k,230,160ms,2,0.7,64m,83k,112m,62k,9g,18g,400s,9s,7,false,0.5,false,false,0.6
1617,1800000,30,30,29m,76k,340,950ms,2,0.6,8m,45k,36m,122k,14g,12g,360s,1s,3,true,0.9999999999999999,false,false,0.5
1618,2400000,10,10,77m,109k,630,240ms,3,0.7,28m,65k,96m,64k,13g,11g,60s,5s,7,false,0.8999999999999999,false,false,0.5
1619,1200000,10,10,47m,62k,660,770ms,5,0.6,52m,120k,88m,106k,12g,18g,20s,2s,2,false,0.7999999999999999,true,false,0.5
1620,1200000,15,15,119m,56k,650,960ms,2,0.5,50m,50k,100m,96k,9g,12g,260s,1s,4,false,0.5,false,true,0.7
1621,3000000,30,30,28m,27k,370,490ms,4,0.9999999999999999,12m,71k,70m,36k,10g,8g,280s,7s,5,true,0.6,false,false,0.8999999999999999
1622,3000000,20,20,108m,62k,660,460ms,1,0.6,36m,82k,104m,38k,11g,11g,340s,1s,4,true,0.8999999999999999,true,false,0.7
1623,3000000,10,10,45m,69k,800,920ms,5,0.9999999999999999,36m,85k,116m,48k,12g,10g,420s,2s,5,false,0.7,false,false,0.8999999999999999
1624,2400000,10,10,72m,119k,390,530ms,4,0.7,58m,105k,88m,100k,8g,18g,360s,3s,8,false,0.7999999999999999,false,true,0.7
1625,2400000,10,10,114m,106k,660,280ms,4,0.8999999999999999,24m,126k,62m,120k,14g,13g,460s,1s,2,true,0.5,true,true,0.5
1626,1800000,15,15,59m,29k,650,140ms,5,0.7,58m,93k,46m,38k,13g,13g,40s,1s,6,true,0.8999999999999999,false,true,0.8999999999999999
1627,2400000,30,30,26m,46k,450,850ms,5,0.6,46m,115k,58m,94k,9g,8g,160s,4s,6,false,0.8999999999999999,true,false,0.5
1628,1800000,15,15,87m,56k,760,200ms,1,0.9999999999999999,20m,29k,98m,96k,14g,17g,280s,10s,1,false,0.5,false,true,0.9999999999999999
1629,1200000,10,10,78m,82k,390,840ms,1,0.5,56m,96k,60m,54k,10g,9g,20s,10s,6,false,0.7,false,true,0.8999999999999999
1630,1800000,20,20,85m,57k,390,160ms,2,0.9999999999999999,26m,103k,114m,106k,11g,14g,280s,4s,1,true,0.7,true,true,0.6
1631,3000000,20,20,37m,26k,430,530ms,3,0.9999999999999999,24m,100k,92m,28k,13g,8g,280s,9s,8,true,0.7999999999999999,true,false,0.7999999999999999
1632,1800000,10,10,33m,61k,740,330ms,4,0.9999999999999999,12m,97k,36m,104k,10g,18g,280s,4s,6,false,0.7999999999999999,true,true,0.7
1633,3000000,15,15,46m,63k,340,120ms,3,0.6,26m,57k,84m,44k,13g,13g,140s,9s,1,false,0.6,true,true,0.7
1634,2400000,15,15,66m,94k,950,720ms,5,0.7999999999999999,38m,126k,128m,24k,11g,15g,480s,1s,7,true,0.7,false,true,0.8999999999999999
1635,3000000,30,30,102m,104k,300,870ms,3,0.7999999999999999,18m,50k,100m,88k,9g,10g,120s,10s,7,false,0.5,true,true,0.8999999999999999
1636,1200000,15,15,117m,122k,180,890ms,4,0.7,58m,112k,66m,120k,9g,12g,220s,5s,8,true,0.5,true,false,0.6
1637,2400000,30,30,50m,25k,970,850ms,1,0.9999999999999999,58m,123k,88m,92k,11g,9g,60s,6s,7,false,0.6,true,true,0.8999999999999999
1638,2400000,30,30,42m,54k,160,160ms,3,0.6,12m,58k,72m,40k,13g,18g,20s,5s,5,false,0.9999999999999999,false,false,0.8999999999999999
1639,1800000,15,15,95m,30k,120,430ms,3,0.7,14m,78k,72m,38k,11g,15g,200s,9s,3,false,0.9999999999999999,true,false,0.6
1640,1200000,10,10,114m,99k,550,330ms,4,0.7999999999999999,6m,69k,76m,68k,9g,12g,320s,9s,8,false,0.6,false,false,0.8999999999999999
1641,2400000,20,20,76m,114k,930,410ms,3,0.9999999999999999,56m,92k,114m,68k,10g,13g,260s,4s,3,false,0.7,false,false,0.6
1642,1200000,15,15,27m,72k,260,390ms,4,0.7,10m,33k,70m,26k,9g,16g,160s,8s,7,true,0.7,true,true,0.5
1643,3000000,15,15,109m,124k,970,300ms,2,0.5,22m,117k,88m,30k,8g,11g,180s,2s,6,false,0.9999999999999999,false,true,0.7999999999999999
1644,2400000,15,15,66m,56k,280,440ms,2,0.5,40m,80k,92m,110k,13g,12g,500s,4s,7,false,0.5,true,false,0.7999999999999999
1645,1800000,20,20,77m,120k,570,660ms,2,0.6,44m,72k,78m,116k,9g,18g,280s,3s,5,false,0.7999999999999999,true,true,0.5
1646,1800000,10,10,80m,96k,880,440ms,2,0.8999999999999999,24m,94k,66m,106k,9g,8g,160s,8s,8,true,0.7999999999999999,true,true,0.7999999999999999
1647,3000000,15,15,124m,93k,700,920ms,2,0.7,28m,107k,122m,78k,14g,17g,240s,8s,1,false,0.8999999999999999,false,true,0.6
1648,2400000,30,30,48m,119k,670,370ms,5,0.5,32m,50k,78m,118k,8g,13g,320s,10s,6,false,0.7,true,false,0.7
1649,2400000,10,10,78m,68k,720,950ms,1,0.7999999999999999,20m,90k,86m,96k,11g,11g,380s,6s,8,true,0.9999999999999999,true,false,0.7
1650,2400000,20,20,63m,105k,780,790ms,3,0.6,12m,58k,56m,30k,10g,10g,300s,8s,5,false,0.9999999999999999,false,false,0.5
1651,3000000,30,30,42m,116k,770,440ms,1,0.9999999999999999,24m,55k,94m,80k,9g,14g,480s,1s,3,true,0.7,true,false,0.7999999999999999
1652,2400000,15,15,71m,93k,580,450ms,2,0.5,10m,46k,50m,62k,8g,9g,180s,2s,8,true,0.8999999999999999,true,true,0.7999999999999999
1653,1200000,15,15,37m,45k,110,120ms,5,0.9999999999999999,18m,86k,122m,72k,13g,17g,120s,4s,2,true,0.6,false,true,0.5
1654,1800000,10,10,52m,115k,630,730ms,5,0.6,28m,81k,98m,74k,8g,10g,60s,6s,4,true,0.8999999999999999,true,true,0.7
1655,2400000,10,10,32m,111k,630,170ms,4,0.9999999999999999,6m,126k,98m,32k,14g,14g,320s,1s,3,true,0.5,true,true,0.5
1656,3000000,15,15,123m,94k,210,600ms,3,0.8999999999999999,64m,73k,32m,100k,8g,18g,280s,8s,1,false,0.5,true,true,0.8999999999999999
1657,3000000,20,20,74m,126k,420,520ms,1,0.8999999999999999,38m,84k,100m,126k,11g,11g,140s,3s,1,true,0.7,true,false,0.5
1658,3000000,20,20,105m,41k,260,800ms,3,0.7,58m,105k,98m,90k,8g,15g,140s,6s,7,false,0.6,false,true,0.9999999999999999
1659,2400000,20,20,114m,121k,120,260ms,4,0.7,60m,86k,122m,122k,9g,13g,260s,4s,4,true,0.7,false,false,0.5
1660,2400000,30,30,68m,67k,970,730ms,4,0.5,24m,127k,68m,52k,12g,10g,120s,3s,3,false,0.7,true,true,0.6
1661,1800000,20,20,72m,71k,350,360ms,5,0.9999999999999999,4m,75k,26m,80k,12g,13g,400s,10s,4,true,0.9999999999999999,true,true,0.9999999999999999
1662,2400000,10,10,43m,26k,420,590ms,3,0.5,26m,79k,82m,58k,11g,15g,20s,8s,8,true,0.5,false,true,0.7999999999999999
1663,1200000,10,10,109m,59k,880,990ms,2,0.7999999999999999,18m,63k,120m,78k,10g,16g,60s,7s,1,false,0.7,false,true,0.8999999999999999
1664,3000000,15,15,24m,69k,940,290ms,4,0.5,30m,125k,56m,42k,9g,8g,460s,3s,2,true,0.6,true,false,0.9999999999999999
1665,1800000,20,20,84m,125k,740,110ms,2,0.7999999999999999,56m,85k,28m,76k,13g,16g,280s,6s,5,false,0.5,false,false,0.7999999999999999
1666,1200000,30,30,64m,125k,350,260ms,1,0.7999999999999999,40m,120k,70m,64k,10g,11g,280s,6s,6,false,0.7999999999999999,true,true,0.5
1667,2400000,10,10,54m,107k,260,1000ms,4,0.7,6m,47k,128m,48k,13g,18g,320s,2s,6,true,0.8999999999999999,false,true,0.5
1668,1800000,30,30,67m,90k,780,900ms,3,0.7,46m,63k,78m,58k,14g,14g,20s,3s,1,false,0.6,true,false,0.6
1669,2400000,30,30,106m,45k,420,340ms,2,0.6,36m,112k,44m,76k,10g,15g,260s,10s,7,true,0.5,false,true,0.6
1670,3000000,30,30,104m,70k,240,340ms,2,0.9999999999999999,64m,38k,74m,120k,9g,10g,420s,7s,5,true,0.6,false,false,0.7999999999999999
1671,3000000,30,30,101m,55k,300,570ms,5,0.7,42m,39k,128m,116k,8g,11g,220s,2s,8,false,0.9999999999999999,false,false,0.6
1672,3000000,15,15,51m,67k,950,650ms,3,0.8999999999999999,24m,127k,50m,72k,13g,11g,500s,3s,1,true,0.8999999999999999,true,false,0.5
1673,2400000,20,20,69m,39k,940,120ms,2,0.8999999999999999,48m,57k,26m,64k,12g,18g,280s,6s,2,true,0.6,false,false,0.7999999999999999
1674,3000000,30,30,35m,50k,550,220ms,3,0.9999999999999999,40m,118k,110m,60k,8g,8g,120s,4s,1,true,0.7,true,false,0.7
1675,3000000,30,30,40m,86k,540,850ms,5,0.9999999999999999,60m,52k,32m,90k,14g,12g,40s,5s,4,false,0.8999999999999999,true,false,0.9999999999999999
1676,2400000,15,15,61m,34k,550,860ms,4,0.9999999999999999,26m,61k,128m,98k,10g,12g,120s,5s,6,false,0.7,true,false,0.5
1677,2400000,10,10,70m,65k,210,140ms,2,0.6,14m,81k,104m,66k,13g,12g,60s,1s,2,false,0.5,true,true,0.7
1678,2400000,15,15,25m,64k,520,840ms,5,0.5,56m,65k,126m,128k,11g,16g,100s,2s,1,true,0.9999999999999999,true,false,0.7999999999999999
1679,2400000,30,30,60m,50k,290,680ms,3,0.5,36m,85k,124m,94k,8g,16g,360s,9s,8,false,0.7999999999999999,true,false,0.8999999999999999
1680,1200000,15,15,99m,36k,940,600ms,5,0.9999999999999999,56m,121k,80m,58k,14g,15g,300s,10s,1,true,0.5,true,false,0.8999999999999999
1681,1200000,10,10,57m,24k,910,260ms,4,0.7999999999999999,26m,43k,58m,30k,9g,11g,420s,10s,2,true,0.9999999999999999,true,false,0.7
1682,3000000,20,20,110m,82k,100,900ms,5,0.5,48m,56k,68m,28k,9g,16g,120s,5s,2,true,0.7,true,false,0.7
1683,1200000,30,30,77m,54k,160,460ms,3,0.7999999999999999,6m,59k,120m,86k,9g,13g,400s,3s,8,true,0.7999999999999999,false,true,0.7999999999999999
1684,1800000,10,10,52m,105k,350,710ms,3,0.6,28m,67k,60m,40k,13g,9g,40s,9s,3,true,0.5,false,false,0.6
1685,3000000,30,30,112m,81k,310,830ms,5,0.7,38m,87k,42m,32k,11g,18g,140s,2s,7,false,0.7,true,false,0.7
1686,2400000,20,20,95m,121k,290,170ms,4,0.6,58m,44k,42m,116k,12g,18g,280s,2s,1,false,0.5,true,true,0.6
1687,1200000,10,10,44m,34k,200,730ms,2,0.6,50m,100k,104m,98k,9g,10g,420s,1s,7,true,0.5,false,true,0.5
1688,3000000,10,10,32m,85k,110,910ms,1,0.7999999999999999,26m,116k,64m,66k,14g,13g,160s,3s,5,false,0.9999999999999999,false,false,0.5
1689,1800000,20,20,119m,33k,730,860ms,5,0.8999999999999999,6m,127k,30m,124k,14g,12g,120s,9s,6,true,0.6,false,true,0.7999999999999999
1690,1200000,10,10,121m,35k,800,480ms,5,0.6,52m,124k,60m,74k,13g,9g,140s,9s,5,true,0.9999999999999999,true,false,0.6
1691,1200000,15,15,111m,64k,140,370ms,3,0.7999999999999999,22m,74k,112m,72k,8g,11g,320s,4s,6,false,0.9999999999999999,true,true,0.7999999999999999
1692,1800000,30,30,69m,95k,810,940ms,3,0.5,48m,40k,104m,94k,10g,9g,300s,6s,7,false,0.9999999999999999,false,false,0.7
1693,1200000,30,30,29m,37k,760,340ms,4,0.7,64m,38k,90m,24k,14g,8g,380s,2s,1,false,0.7999999999999999,true,false,0.5
1694,1800000,20,20,120m,43k,340,260ms,2,0.7999999999999999,22m,85k,74m,102k,12g,11g,40s,9s,4,false,0.7,true,false,0.6
1695,2400000,15,15,114m,55k,140,670ms,1,0.9999999999999999,58m,32k,88m,26k,11g,17g,140s,3s,2,false,0.8999999999999999,true,true,0.5
1696,1200000,30,30,80m,62k,120,890ms,2,0.8999999999999999,48m,39k,26m,50k,13g,12g,420s,8s,1,false,0.6,false,false,0.8999999999999999
1697,1200000,20,20,71m,40k,880,260ms,4,0.9999999999999999,12m,102k,100m,92k,8g,16g,40s,10s,5,true,0.5,true,false,0.5
1698,2400000,10,10,30m,103k,210,360ms,1,0.7999999999999999,6m,83k,78m,36k,8g,12g,360s,2s,3,false,0.9999999999999999,false,true,0.5
1699,1200000,20,20,32m,103k,350,780ms,4,0.6,4m,74k,46m,88k,13g,15g,160s,7s,6,true,0.6,false,false,0.6
1700,1800000,20,20,108m,73k,430,290ms,5,0.9999999999999999,6m,50k,50m,38k,11g,13g,420s,7s,1,false,0.7999999999999999,true,false,0.5
1701,1200000,30,30,26m,54k,420,710ms,1,0.8999999999999999,56m,124k,118m,98k,10g,8g,240s,7s,2,false,0.7,false,false,0.7
1702,1800000,15,15,119m,108k,120,780ms,1,0.9999999999999999,4m,102k,98m,92k,14g,9g,440s,6s,6,true,0.7999999999999999,false,false,0.7999999999999999
1703,2400000,10,10,83m,24k,170,400ms,5,0.8999999999999999,38m,103k,120m,30k,12g,13g,300s,2s,6,true,0.7999999999999999,true,true,0.8999999999999999
1704,1200000,15,15,101m,91k,300,600ms,3,0.9999999999999999,48m,83k,106m,40k,10g,8g,100s,8s,7,true,0.9999999999999999,false,false,0.6
1705,2400000,30,30,103m,99k,740,280ms,2,0.5,44m,62k,82m,50k,11g,12g,480s,5s,5,false,0.8999999999999999,false,true,0.5
1706,3000000,15,15,107m,32k,590,420ms,2,0.8999999999999999,12m,51k,116m,112k,10g,9g,180s,3s,4,true,0.5,true,false,0.8999999999999999
1707,1200000,20,20,53m,53k,170,730ms,3,0.9999999999999999,30m,78k,46m,126k,12g,15g,500s,5s,3,true,0.5,false,false,0.5
1708,2400000,20,20,57m,99k,860,350ms,4,0.6,46m,66k,76m,60k,14g,11g,20s,9s,1,false,0.8999999999999999,false,false,0.9999999999999999
1709,1800000,10,10,85m,43k,910,570ms,5,0.8999999999999999,30m,47k,46m,94k,9g,14g,180s,5s,2,true,0.7,false,false,0.8999999999999999
1710,1800000,30,30,103m,86k,140,570ms,5,0.7,18m,108k,122m,98k,12g,9g,20s,8s,1,false,0.5,false,true,0.5
1711,1800000,10,10,89m,44k,230,440ms,2,0.6,38m,99k,80m,28k,8g,8g,480s,3s,6,false,0.9999999999999999,true,false,0.7
1712,2400000,10,10,68m,69k,950,100ms,1,0.7999999999999999,18m,46k,102m,40k,11g,8g,20s,6s,2,true,0.9999999999999999,false,true,0.5
1713,2400000,10,10,40m,95k,200,440ms,2,0.7,36m,49k,58m,80k,8g,12g,20s,8s,5,false,0.9999999999999999,true,true,0.9999999999999999
1714,3000000,20,20,121m,28k,310,300ms,3,0.9999999999999999,6m,128k,52m,110k,11g,8g,140s,9s,8,true,0.9999999999999999,false,false,0.7
1715,3000000,20,20,33m,103k,140,170ms,1,0.9999999999999999,24m,61k,96m,52k,9g,10g,260s,7s,7,true,0.9999999999999999,false,false,0.7
1716,3000000,30,30,51m,115k,150,730ms,5,0.6,28m,114k,126m,26k,12g,9g,440s,6s,6,false,0.6,false,true,0.5
1717,3000000,30,30,118m,82k,490,650ms,1,0.5,34m,56k,84m,26k,11g,12g,140s,10s,2,true,0.5,false,false,0.7
1718,3000000,10,10,38m,79k,920,300ms,1,0.9999999999999999,14m,26k,106m,82k,11g,9g,20s,3s,3,true,0.7,false,true,0.9999999999999999
1719,3000000,20,20,63m,52k,440,880ms,5,0.6,12m,35k,54m,128k,13g,8g,40s,4s,7,false,0.9999999999999999,false,true,0.5
1720,3000000,15,15,47m,79k,780,120ms,2,0.6,50m,28k,68m,46k,11g,15g,240s,7s,1,true,0.9999999999999999,true,false,0.5
1721,2400000,20,20,28m,27k,820,420ms,3,0.5,62m,58k,110m,34k,14g,8g,300s,7s,7,true,0.6,true,false,0.9999999999999999
1722,1800000,30,30,61m,31k,280,910ms,1,0.5,40m,53k,48m,86k,10g,11g,120s,2s,3,true,0.6,true,true,0.8999999999999999
1723,1200000,15,15,96m,75k,480,370ms,4,0.7999999999999999,42m,81k,94m,52k,12g,10g,300s,3s,5,true,0.5,true,false,0.9999999999999999
1724,1200000,30,30,110m,91k,790,720ms,5,0.9999999999999999,36m,27k,104m,68k,12g,18g,160s,10s,4,false,0.6,false,false,0.6
1725,3000000,10,10,63m,59k,650,800ms,3,0.6,10m,119k,52m,128k,13g,10g,420s,8s,2,false,0.5,true,true,0.5
1726,2400000,15,15,31m,69k,290,370ms,5,0.6,46m,37k,84m,88k,14g,13g,40s,7s,2,false,0.7999999999999999,false,false,0.5
1727,2400000,30,30,48m,104k,800,310ms,2,0.7999999999999999,44m,122k,82m,66k,10g,13g,460s,10s,1,true,0.6,true,true,0.6
1728,1200000,15,15,127m,95k,400,870ms,4,0.6,56m,73k,96m,50k,14g,18g,360s,5s,6,false,0.7999999999999999,false,false,0.9999999999999999
1729,3000000,30,30,51m,104k,320,710ms,2,0.5,34m,121k,90m,28k,9g,17g,320s,8s,5,false,0.7,false,false,0.5
1730,1800000,15,15,108m,31k,870,330ms,4,0.9999999999999999,36m,114k,122m,126k,13g,8g,180s,9s,4,false,0.5,true,false,0.7999999999999999
1731,3000000,30,30,74m,122k,450,740ms,2,0.8999999999999999,36m,75k,124m,62k,8g,14g,460s,10s,1,false,0.8999999999999999,false,false,0.5
1732,1800000,30,30,106m,63k,780,910ms,3,0.9999999999999999,56m,28k,110m,46k,13g,13g,120s,7s,2,false,0.7,true,true,0.7999999999999999
1733,3000000,20,20,110m,107k,710,410ms,3,0.9999999999999999,10m,52k,38m,50k,13g,10g,20s,9s,8,true,0.8999999999999999,false,false,0.7
1734,2400000,10,10,69m,26k,170,460ms,4,0.8999999999999999,64m,58k,90m,36k,14g,8g,220s,4s,4,true,0.7999999999999999,true,true,0.8999999999999999
1735,3000000,15,15,114m,112k,310,610ms,5,0.9999999999999999,10m,55k,30m,76k,10g,15g,60s,10s,7,true,0.6,true,true,0.6
1736,1800000,15,15,127m,97k,480,770ms,2,0.7999999999999999,52m,76k,38m,42k,13g,11g,180s,6s,3,true,0.6,false,false,0.7
1737,1800000,10,10,109m,47k,150,310ms,2,0.6,26m,99k,86m,76k,13g,11g,300s,10s,5,true,0.7999999999999999,true,false,0.5
1738,3000000,15,15,69m,111k,270,320ms,3,0.5,30m,89k,40m,34k,8g,17g,460s,6s,7,false,0.8999999999999999,true,true,0.6
1739,1800000,10,10,126m,111k,660,760ms,3,0.9999999999999999,22m,45k,100m,84k,10g,10g,120s,7s,1,false,0.8999999999999999,false,true,0.6
1740,3000000,20,20,76m,51k,870,680ms,3,0.7999999999999999,42m,86k,36m,44k,12g,8g,40s,3s,2,true,0.7,false,true,0.5
1741,1200000,15,15,117m,63k,920,510ms,2,0.6,12m,92k,100m,120k,8g,9g,360s,2s,8,true,0.8999999999999999,false,true,0.6
1742,1200000,20,20,109m,85k,240,710ms,1,0.5,18m,107k,104m,122k,8g,17g,220s,7s,2,true,0.7999999999999999,false,false,0.7999999999999999
1743,2400000,20,20,41m,120k,560,280ms,3,0.9999999999999999,14m,121k,56m,30k,13g,17g,460s,6s,3,true,0.9999999999999999,false,true,0.7
1744,1200000,10,10,127m,107k,360,850ms,2,0.6,26m,30k,96m,70k,10g,10g,220s,1s,3,false,0.8999999999999999,false,true,0.5
1745,3000000,15,15,127m,51k,200,800ms,1,0.5,8m,102k,76m,128k,14g,17g,200s,4s,4,true,0.5,false,true,0.8999999999999999
1746,1800000,20,20,125m,24k,650,230ms,5,0.6,14m,24k,76m,38k,14g,9g,220s,6s,3,true,0.6,true,false,0.8999999999999999
1747,1200000,15,15,47m,69k,120,410ms,3,0.5,22m,68k,78m,72k,14g,15g,420s,8s,8,false,0.6,true,false,0.7999999999999999
1748,2400000,20,20,102m,116k,240,410ms,2,0.6,50m,46k,54m,124k,9g,17g,20s,8s,1,true,0.5,false,true,0.6
1749,1200000,15,15,76m,114k,900,400ms,1,0.8999999999999999,32m,67k,34m,28k,10g,18g,320s,3s,2,true,0.7999999999999999,false,true,0.6
1750,1200000,30,30,68m,49k,560,710ms,5,0.7,28m,48k,108m,44k,9g,15g,140s,10s,8,false,0.7999999999999999,false,false,0.7999999999999999
1751,1200000,30,30,104m,90k,420,850ms,2,0.5,22m,123k,114m,110k,8g,11g,100s,8s,7,true,0.5,true,true,0.9999999999999999
1752,1800000,15,15,45m,30k,560,650ms,5,0.7,60m,84k,46m,114k,13g,14g,240s,1s,7,false,0.5,true,true,0.7
1753,3000000,15,15,74m,68k,360,930ms,1,0.6,46m,45k,94m,68k,11g,16g,300s,4s,4,true,0.6,true,false,0.7999999999999999
1754,3000000,15,15,31m,32k,450,160ms,2,0.6,8m,121k,64m,112k,9g,14g,280s,10s,1,true,0.6,false,false,0.7999999999999999
