,cpufreq,uncore_min,uncore_max,reducermaxSizeInFlight,shufflefilebuffer,shufflesortbypassMergeThreshold,speculationinterval,speculationmultiplier,speculationquantile,broadcastblockSize,iocompressionsnappyblockSize,kryoserializerbuffermax,kryoserializerbuffer,drivermemory,executormemory,networktimeout,localitywait,taskmaxFailures,shufflecompress,memoryfraction,shufflespillcompress,broadcastcompress,memorystorageFraction
1502,1200000,30,30,107,95,940,860,2,1.0,62,97,126,46,14,17,120,5,2,1,0.8999999999999999,0,1,0.7
1503,1200000,20,20,96,48,250,760,3,0.7,42,55,52,108,14,14,220,7,2,1,0.7,0,1,0.8999999999999999
1504,1833333,15,15,56,60,680,190,1,0.8999999999999999,12,84,66,72,14,13,340,4,3,0,0.6,0,0,0.5
1505,1833333,20,20,79,72,900,450,2,0.7999999999999999,34,125,78,126,10,9,260,10,3,1,0.5,0,0,0.6
1506,1200000,10,10,45,111,240,350,2,0.5,34,106,54,66,11,12,120,6,4,0,1.0,0,0,0.7999999999999999
1507,1833333,20,20,38,38,190,500,5,0.5,56,102,30,32,14,18,160,3,4,1,0.8999999999999999,0,1,0.8999999999999999
1508,2466666,10,10,78,87,410,110,2,0.5,50,50,114,48,11,15,360,3,8,1,1.0,0,1,0.7999999999999999
1509,1200000,30,30,59,51,230,430,3,0.6,58,111,68,102,13,12,320,5,8,0,0.8999999999999999,1,0,0.5
1510,2466666,10,10,25,83,340,670,3,0.7,42,81,68,56,12,14,60,5,1,1,1.0,0,1,0.7
1511,1833333,15,15,61,49,840,480,2,0.7999999999999999,52,93,52,78,9,17,240,3,7,1,0.7999999999999999,0,0,0.6
1512,1200000,15,15,63,70,310,770,5,0.8999999999999999,54,34,78,128,11,11,260,6,6,0,1.0,0,1,0.5
1513,1833333,30,30,101,40,120,480,2,0.7999999999999999,36,55,62,94,14,13,320,7,1,0,0.7,1,0,0.5
1514,1200000,20,20,71,31,410,520,3,0.8999999999999999,46,65,76,76,9,15,340,6,3,1,0.6,0,1,0.7
1515,1833333,30,30,97,41,100,220,4,0.7,4,43,102,100,12,13,60,2,5,1,0.6,0,0,1.0
1516,1200000,15,15,56,125,850,610,2,0.6,60,25,34,114,14,10,280,6,5,1,1.0,1,1,0.8999999999999999
1517,1833333,15,15,25,105,300,720,3,0.7999999999999999,14,95,26,46,10,8,200,8,6,0,0.6,0,1,0.6
1518,1833333,15,15,64,43,650,660,2,0.7,44,104,26,88,14,14,360,1,7,0,1.0,1,1,0.6
1519,1833333,30,30,49,81,570,100,5,0.7999999999999999,58,122,108,58,14,12,100,10,7,0,0.7999999999999999,0,1,0.8999999999999999
1520,3100000,30,30,78,121,510,650,4,0.7999999999999999,26,38,24,32,8,11,220,7,1,1,0.7,1,0,1.0
1521,1833333,15,15,124,125,520,920,5,0.7999999999999999,58,66,96,128,8,8,320,6,1,1,0.7,0,0,1.0
1522,1200000,30,30,30,27,700,190,4,0.8999999999999999,28,86,106,40,10,18,460,4,7,0,0.5,0,0,0.7
1523,3100000,20,20,60,34,860,910,3,0.6,64,37,52,46,13,17,100,1,1,0,1.0,1,0,0.5
1524,3100000,10,10,48,80,150,290,5,0.6,6,43,92,44,13,10,420,4,1,1,0.7999999999999999,1,0,1.0
1525,1200000,10,10,45,64,580,860,2,0.6,44,120,76,66,8,14,420,8,6,0,0.6,1,1,0.5
1526,1200000,30,30,26,49,790,150,3,0.5,64,37,114,68,8,10,400,10,3,0,0.8999999999999999,1,0,0.5
1527,1200000,10,10,57,26,150,620,5,1.0,40,24,108,44,9,16,300,3,1,1,0.7,0,0,1.0
1528,1200000,10,10,95,95,710,730,1,0.8999999999999999,10,107,116,32,13,10,420,4,1,0,0.7,1,1,0.7
1529,1200000,20,20,82,54,780,650,4,0.7999999999999999,44,96,104,104,13,14,240,10,2,1,0.6,0,1,0.7
1530,1200000,10,10,32,127,450,200,1,0.5,16,82,74,116,10,14,200,4,7,1,0.7,1,1,1.0
1531,1200000,15,15,106,52,210,350,5,1.0,14,113,34,122,11,10,120,9,3,0,0.8999999999999999,1,1,0.6
1532,1200000,30,30,89,123,120,390,3,0.5,26,55,102,126,14,15,20,10,1,1,0.7,1,0,0.7999999999999999
1533,1200000,20,20,90,57,890,910,2,0.7999999999999999,60,98,100,84,8,15,480,1,4,1,0.7999999999999999,1,1,0.8999999999999999
1534,2466666,10,10,119,35,260,230,3,0.7999999999999999,42,24,28,74,11,12,280,3,1,1,1.0,0,1,0.7999999999999999
1535,1200000,20,20,56,76,650,480,1,0.7999999999999999,20,90,72,46,13,16,60,5,8,0,0.6,0,1,1.0
1536,1200000,30,30,109,53,360,600,3,1.0,42,67,50,96,13,17,280,9,2,1,0.6,1,1,0.7999999999999999
1537,1833333,30,30,31,71,160,230,2,0.7,10,45,48,112,10,12,180,10,8,0,1.0,0,1,0.5
1538,1200000,10,10,38,78,570,910,3,0.7999999999999999,26,103,68,72,12,12,220,5,7,1,0.8999999999999999,0,0,0.6
1539,3100000,10,10,75,33,870,790,4,0.8999999999999999,50,46,78,32,11,12,220,4,2,0,1.0,0,1,0.7
1540,1833333,20,20,25,69,650,880,3,0.5,24,111,70,96,12,16,120,6,8,0,0.6,0,0,0.8999999999999999
1541,1200000,10,10,49,36,640,300,3,0.7,4,52,58,26,8,18,120,3,4,0,0.6,0,1,0.7999999999999999
1542,1833333,15,15,25,40,840,540,3,0.8999999999999999,6,32,30,36,12,11,400,5,6,0,0.6,0,1,0.7999999999999999
1543,1200000,10,10,127,83,620,760,2,0.7999999999999999,30,37,66,96,12,11,400,1,8,0,0.7,0,0,0.8999999999999999
1544,2466666,30,30,94,46,830,420,5,0.6,20,40,76,114,11,13,460,10,2,1,0.6,0,0,0.7
1545,1833333,20,20,26,126,120,220,2,0.7,28,31,30,90,12,8,300,3,5,0,1.0,1,0,0.7999999999999999
1546,2466666,15,15,41,84,970,1000,3,1.0,44,88,128,126,10,16,120,8,2,0,1.0,1,1,0.5
1547,2466666,30,30,86,67,280,900,2,0.7999999999999999,60,51,94,114,10,8,80,7,8,0,0.7999999999999999,0,0,0.5
1548,1833333,15,15,59,34,370,620,5,0.6,18,71,42,114,8,11,400,7,6,0,0.6,0,0,0.6
1549,1200000,15,15,118,79,780,110,4,1.0,32,32,98,126,10,10,260,4,7,0,0.8999999999999999,1,0,0.7
1550,2466666,15,15,86,37,210,490,4,0.5,6,115,36,84,8,9,240,6,3,1,1.0,1,0,0.5
1551,1200000,10,10,77,78,670,490,3,0.8999999999999999,62,90,128,26,14,10,200,5,6,1,1.0,0,1,0.8999999999999999
1552,3100000,30,30,79,62,880,710,2,0.6,42,42,110,110,14,15,400,5,4,1,1.0,1,1,0.7999999999999999
1553,1833333,15,15,125,127,950,260,2,0.6,64,67,50,34,10,16,460,1,1,0,1.0,1,0,0.5
1554,2466666,30,30,55,91,140,350,1,1.0,52,64,48,100,8,15,100,7,1,0,1.0,0,0,0.6
1555,3100000,10,10,78,71,590,350,5,0.6,24,26,48,28,10,18,340,5,4,1,0.7,1,1,0.5
1556,3100000,20,20,66,101,440,370,2,0.7,50,44,68,86,13,18,500,2,3,0,0.5,0,1,0.5
1557,3100000,30,30,90,47,540,660,2,0.7,58,91,80,40,13,9,140,10,7,1,0.6,0,0,0.5
1558,3100000,10,10,128,75,840,540,2,0.7999999999999999,12,55,42,90,13,10,40,9,3,1,0.5,0,0,0.7
1559,1200000,20,20,40,112,170,410,5,1.0,64,85,74,84,10,16,320,4,8,1,0.8999999999999999,1,1,1.0
1560,2466666,15,15,80,26,910,390,2,0.5,24,106,44,104,8,11,140,3,8,1,0.7999999999999999,1,0,0.7999999999999999
1561,1200000,15,15,65,98,370,720,2,1.0,32,83,118,100,8,18,140,6,3,1,1.0,1,1,0.6
1562,1200000,10,10,54,74,740,770,5,0.5,30,117,110,78,10,10,100,4,1,0,0.6,0,1,0.6
1563,2466666,15,15,99,76,520,950,1,0.8999999999999999,24,48,52,56,13,15,300,4,1,1,0.8999999999999999,0,1,0.7999999999999999
1564,1833333,10,10,95,62,950,820,1,0.5,16,67,70,52,10,12,500,4,8,0,1.0,1,0,0.5
1565,3100000,30,30,86,111,810,550,2,0.5,16,96,116,66,10,10,320,4,4,0,0.7,1,0,0.7
1566,1200000,15,15,80,84,630,280,4,0.7,14,94,48,36,14,16,20,7,1,0,0.6,1,1,0.7
1567,1200000,10,10,94,70,170,300,2,0.7,14,87,80,114,8,12,40,5,1,0,1.0,0,0,0.8999999999999999
1568,1833333,30,30,74,118,230,620,4,0.5,64,118,52,26,14,13,380,9,2,1,0.7,0,1,0.5
1569,2466666,30,30,46,77,570,840,5,0.8999999999999999,32,105,48,80,9,18,80,10,4,1,0.5,1,1,0.7
1570,2466666,10,10,59,115,660,590,2,0.8999999999999999,58,76,106,56,13,13,220,9,6,0,0.5,0,1,0.7999999999999999
1571,1200000,15,15,120,121,250,740,5,0.7,64,117,120,96,9,9,140,1,7,0,0.8999999999999999,1,1,0.7999999999999999
1572,2466666,30,30,126,95,620,570,1,0.7,18,100,86,64,9,18,320,8,3,1,0.7,1,1,0.7999999999999999
1573,1200000,20,20,102,105,710,510,5,0.7,10,104,40,114,14,13,460,5,2,0,0.5,1,1,0.7
1574,2466666,15,15,54,52,640,440,3,1.0,22,63,48,78,11,18,360,1,8,0,1.0,0,0,0.8999999999999999
1575,2466666,20,20,123,52,210,500,2,0.7,14,99,90,114,12,12,240,1,1,1,0.7999999999999999,1,0,0.5
1576,2466666,15,15,27,30,630,320,1,0.6,58,56,48,44,14,9,320,1,6,0,0.6,0,0,0.5
1577,1200000,10,10,97,84,410,220,1,0.7999999999999999,16,117,46,84,10,18,440,3,8,0,0.7,1,0,0.7999999999999999
1578,2466666,20,20,92,93,380,270,3,0.6,50,47,100,26,9,17,480,5,8,1,0.5,0,1,0.6
1579,1833333,20,20,108,67,470,900,3,0.6,52,127,46,114,9,16,260,7,5,0,0.8999999999999999,0,0,0.8999999999999999
1580,1833333,10,10,106,107,100,100,2,0.8999999999999999,56,53,64,74,11,12,240,5,7,0,1.0,0,1,0.5
1581,1833333,15,15,95,98,960,790,2,0.5,14,124,80,126,8,9,280,8,5,0,0.6,0,0,0.8999999999999999
1582,3100000,15,15,74,101,640,380,4,0.7999999999999999,38,45,40,66,9,13,360,7,1,0,0.8999999999999999,1,1,0.7999999999999999
1583,1833333,30,30,100,25,440,480,1,0.7,34,42,102,122,11,16,20,9,1,0,0.8999999999999999,0,0,0.5
1584,1200000,20,20,125,83,800,140,3,0.5,52,113,66,104,14,14,160,6,3,1,0.5,1,1,1.0
1585,3100000,20,20,127,93,330,200,4,0.8999999999999999,4,30,88,30,11,13,420,7,4,1,0.7999999999999999,1,1,0.6
1586,1200000,10,10,124,109,200,880,1,0.8999999999999999,38,76,28,80,10,18,300,10,2,1,1.0,1,1,0.8999999999999999
1587,1200000,20,20,84,43,950,620,5,0.7,12,111,112,80,14,14,460,7,4,0,1.0,1,0,0.7999999999999999
1588,2466666,15,15,70,81,450,210,3,0.6,22,60,30,46,11,13,100,6,1,1,0.7999999999999999,0,0,0.8999999999999999
1589,1200000,20,20,89,63,470,680,2,0.8999999999999999,46,101,98,104,9,11,380,1,7,1,0.6,0,1,0.7
1590,1200000,20,20,88,27,570,670,2,1.0,44,51,110,64,9,14,400,7,6,1,0.7,0,0,0.8999999999999999
1591,1833333,15,15,47,99,970,480,2,0.6,44,89,112,54,11,12,480,3,4,1,0.6,1,1,0.5
1592,2466666,30,30,109,37,270,780,3,0.5,58,86,96,78,14,17,380,2,2,0,0.5,0,1,0.8999999999999999
1593,3100000,10,10,85,120,690,240,1,0.7999999999999999,8,90,124,98,13,9,200,4,6,1,0.5,0,1,0.7
1594,3100000,10,10,29,117,450,920,2,0.7999999999999999,54,124,128,98,13,16,240,3,4,1,0.7,1,1,0.8999999999999999
1595,1833333,30,30,50,59,680,210,5,0.7999999999999999,6,74,104,96,14,15,160,2,6,1,0.5,1,0,0.7
1596,2466666,30,30,124,106,750,920,1,1.0,18,85,62,26,10,14,500,5,4,0,1.0,1,0,0.5
1597,3100000,30,30,108,47,520,990,4,0.5,16,35,72,48,10,10,260,4,5,1,1.0,0,0,0.6
1598,3100000,10,10,64,75,330,980,2,0.8999999999999999,12,75,98,24,12,13,80,2,1,1,0.8999999999999999,0,1,0.8999999999999999
1599,2466666,15,15,59,104,370,430,2,0.5,44,62,38,44,14,12,180,6,4,0,0.8999999999999999,0,0,0.8999999999999999
1600,1200000,30,30,47,83,370,640,3,0.5,56,75,56,88,11,13,40,6,3,1,0.5,1,0,0.8999999999999999
1601,2466666,10,10,79,73,300,850,2,1.0,20,101,94,124,8,10,20,6,5,1,0.8999999999999999,0,1,0.6
1602,2466666,30,30,98,47,730,210,2,0.7999999999999999,36,55,42,80,13,10,60,4,1,1,1.0,1,1,0.5
1603,1833333,20,20,108,58,370,140,1,0.7,48,105,80,56,10,9,240,4,3,1,1.0,0,1,0.6
1604,1833333,30,30,79,44,800,410,1,0.7999999999999999,38,83,92,104,12,11,440,9,1,1,0.7999999999999999,1,0,0.5
1605,3100000,30,30,70,116,160,600,2,1.0,60,115,90,60,13,15,140,10,2,1,0.7999999999999999,1,0,0.5
1606,3100000,30,30,39,46,540,240,2,0.7999999999999999,60,42,118,62,9,14,220,5,7,0,1.0,0,0,0.7999999999999999
1607,3100000,10,10,93,96,490,330,2,0.8999999999999999,56,114,110,102,13,15,180,8,2,1,1.0,0,0,0.7
1608,3100000,10,10,35,86,760,320,1,0.8999999999999999,18,25,100,74,9,12,200,8,4,0,0.6,1,1,0.7999999999999999
1609,1200000,20,20,55,99,780,290,3,0.7,18,104,108,88,9,10,280,9,7,0,0.5,0,1,0.6
1610,1833333,10,10,67,38,110,530,2,1.0,20,76,68,54,11,16,360,3,4,0,0.7,0,1,0.7999999999999999
1611,2466666,15,15,34,91,170,710,2,0.7999999999999999,18,87,68,106,10,9,260,1,8,0,1.0,1,0,0.5
1612,2466666,30,30,42,62,180,680,1,0.5,8,29,106,68,12,8,140,2,3,0,0.7999999999999999,0,0,1.0
1613,1200000,10,10,98,38,780,560,1,0.8999999999999999,34,78,78,48,8,11,360,10,8,1,0.7999999999999999,0,1,0.6
1614,1833333,30,30,24,102,690,630,5,0.8999999999999999,40,72,118,72,12,18,360,4,4,0,0.8999999999999999,0,1,0.5
1615,1200000,20,20,113,100,550,780,5,0.7,26,68,68,26,10,17,360,8,3,1,0.6,0,0,0.6
1616,3100000,20,20,25,47,830,500,3,0.5,62,33,94,66,10,17,140,9,2,0,0.7999999999999999,1,1,0.8999999999999999
1617,3100000,15,15,126,43,500,620,1,0.8999999999999999,32,102,106,96,10,8,220,6,4,1,0.5,1,1,0.7999999999999999
1618,2466666,30,30,105,96,420,900,1,0.7,42,43,110,32,9,12,500,2,4,1,0.7999999999999999,1,1,0.8999999999999999
1619,1833333,10,10,100,40,700,100,4,0.7,14,103,74,88,13,15,100,10,3,1,0.7,1,1,0.8999999999999999
1620,2466666,15,15,105,41,140,510,1,0.8999999999999999,38,87,86,66,14,17,160,6,6,0,0.7,1,0,0.5
1621,1833333,10,10,47,45,730,390,3,0.6,62,91,52,30,10,17,480,4,2,0,1.0,1,0,0.7
1622,3100000,10,10,86,111,510,590,4,0.7,44,78,48,56,12,12,200,2,7,0,0.6,0,0,0.7
1623,2466666,15,15,67,55,150,260,5,1.0,16,92,104,96,11,18,320,9,7,0,0.7,1,1,1.0
1624,1200000,15,15,71,36,820,640,5,0.5,38,29,82,120,12,12,300,7,1,1,0.6,0,1,0.6
1625,2466666,20,20,126,122,210,930,4,0.6,44,94,80,58,11,17,240,3,6,1,0.6,0,0,1.0
1626,1200000,30,30,125,79,360,380,2,0.7,20,72,118,86,9,9,380,4,6,1,0.7999999999999999,1,1,0.7
1627,3100000,30,30,87,52,640,400,1,0.7999999999999999,18,96,52,80,11,18,360,3,8,1,0.7,0,0,0.7
1628,2466666,10,10,56,47,450,680,3,0.7999999999999999,38,71,120,54,13,17,120,1,1,1,0.8999999999999999,1,1,1.0
1629,3100000,15,15,33,31,460,570,5,1.0,40,29,40,72,9,11,340,6,4,0,0.7,0,1,0.5
1630,1200000,30,30,56,101,140,450,4,0.8999999999999999,64,119,106,24,14,9,300,2,7,1,0.7999999999999999,0,0,0.6
1631,3100000,10,10,37,118,940,890,3,1.0,52,37,108,96,11,17,340,10,4,1,0.8999999999999999,0,0,1.0
1632,3100000,15,15,104,103,930,230,4,0.8999999999999999,40,80,28,30,13,14,500,5,8,0,0.7,0,0,0.7999999999999999
1633,3100000,30,30,104,114,470,170,3,0.5,44,61,30,88,12,17,440,6,4,0,1.0,0,0,0.6
1634,1200000,15,15,66,50,980,180,1,0.6,16,55,24,122,10,13,180,4,1,1,0.7999999999999999,1,1,0.7
1635,2466666,20,20,88,36,130,790,1,0.6,12,103,112,122,13,12,220,2,1,0,0.5,1,0,0.7999999999999999
1636,1833333,20,20,51,89,450,810,3,1.0,36,94,24,106,12,12,60,6,3,1,0.6,1,0,0.6
1637,1200000,10,10,114,96,950,910,3,0.6,24,97,40,52,8,13,40,7,8,1,0.5,0,1,0.5
1638,1833333,20,20,32,67,200,280,3,0.7,26,36,64,94,14,16,280,6,3,0,0.7,1,0,0.5
1639,1200000,20,20,90,70,520,380,2,0.5,42,64,126,78,9,17,400,5,4,1,0.5,0,1,0.7
1640,2466666,10,10,126,115,480,520,3,0.5,42,45,26,120,10,9,420,3,5,1,0.8999999999999999,0,0,0.7999999999999999
1641,2466666,30,30,42,58,920,650,3,0.8999999999999999,58,107,126,36,10,11,100,2,7,0,1.0,1,0,0.7
1642,3100000,30,30,52,34,160,800,5,0.7999999999999999,12,86,46,76,12,18,400,2,4,1,0.6,1,0,0.8999999999999999
1643,1200000,15,15,100,33,670,420,3,0.7,10,77,58,86,8,9,280,5,1,1,1.0,1,0,0.6
1644,2466666,15,15,69,78,330,430,3,0.5,62,82,74,92,11,10,160,3,6,0,0.6,1,0,0.7
1645,1200000,10,10,118,44,600,700,4,0.5,32,114,90,36,12,8,460,10,6,1,0.5,0,1,0.6
1646,2466666,30,30,82,70,560,500,1,0.6,42,108,46,88,9,14,420,10,8,1,0.6,1,0,0.5
1647,2466666,30,30,90,83,530,650,1,0.7999999999999999,60,78,76,102,13,9,220,1,5,0,1.0,1,1,0.5
1648,1200000,15,15,53,53,530,750,2,0.7,26,27,26,80,11,12,140,5,1,0,1.0,0,0,0.7999999999999999
1649,1833333,10,10,66,72,630,1000,3,1.0,58,41,50,90,9,11,420,6,5,1,0.8999999999999999,1,0,0.7
1650,2466666,30,30,116,113,990,470,1,0.7,10,114,104,74,14,18,40,7,3,0,1.0,1,1,0.8999999999999999
1651,1833333,20,20,37,71,770,100,5,0.5,42,70,72,104,11,13,80,3,4,0,0.7,1,1,1.0
1652,3100000,15,15,60,39,400,320,3,0.8999999999999999,12,110,58,40,13,10,80,5,7,0,0.8999999999999999,1,1,1.0
1653,1833333,15,15,52,102,400,490,2,1.0,28,125,50,36,11,13,160,9,2,0,0.8999999999999999,0,0,0.7
1654,2466666,15,15,31,108,600,880,2,1.0,30,42,128,78,14,11,280,10,1,0,0.7,0,0,0.8999999999999999
1655,3100000,20,20,87,24,350,130,3,1.0,62,31,44,56,11,17,400,7,7,0,0.8999999999999999,0,0,0.5
1656,2466666,20,20,29,115,400,680,3,0.6,36,73,32,48,11,18,180,1,5,0,0.5,0,0,0.7
1657,2466666,10,10,39,64,110,430,3,0.7999999999999999,40,125,66,52,14,13,140,5,8,1,0.6,1,0,1.0
1658,1200000,15,15,85,47,420,500,4,0.8999999999999999,22,103,100,94,10,8,500,2,4,0,0.6,0,0,1.0
1659,3100000,30,30,121,38,290,870,5,0.5,4,101,46,126,14,17,240,2,4,0,0.7,0,1,0.6
1660,1833333,20,20,93,65,100,280,3,0.5,60,63,70,116,12,11,20,2,7,0,0.7,1,1,0.6
1661,1833333,20,20,127,123,830,190,1,1.0,20,61,80,36,8,11,440,3,4,0,0.6,1,1,0.7
1662,3100000,10,10,91,29,660,400,1,0.8999999999999999,38,51,102,58,9,17,20,6,3,0,0.6,1,1,0.8999999999999999
1663,2466666,15,15,25,37,420,360,4,0.6,52,101,98,24,11,9,480,6,5,0,1.0,1,1,0.7999999999999999
1664,2466666,10,10,26,42,180,930,3,0.5,52,106,44,88,12,12,280,10,5,1,0.7999999999999999,1,0,1.0
1665,1833333,20,20,33,70,750,810,3,0.6,10,100,40,56,12,9,200,2,3,1,0.5,0,1,1.0
1666,3100000,30,30,120,79,950,320,3,0.6,10,115,68,98,14,9,500,2,8,0,1.0,0,1,1.0
1667,2466666,20,20,72,119,890,160,5,0.5,52,65,128,110,11,12,300,9,6,1,0.7,1,0,0.7999999999999999
1668,3100000,10,10,78,53,160,900,2,1.0,6,60,66,38,13,9,180,7,7,1,1.0,0,0,0.6
1669,3100000,30,30,65,56,420,850,2,0.6,58,29,82,46,13,14,200,3,8,1,0.6,0,0,0.8999999999999999
1670,3100000,20,20,55,103,270,460,2,0.8999999999999999,18,90,72,124,14,14,300,10,7,1,0.8999999999999999,0,1,0.8999999999999999
1671,3100000,30,30,66,36,550,230,3,0.6,14,25,126,78,8,17,120,1,6,1,1.0,0,1,0.5
1672,1200000,15,15,33,73,830,330,1,0.7,54,39,46,76,9,10,340,9,4,1,0.6,0,0,0.7
1673,1200000,15,15,107,44,720,700,4,0.5,10,112,92,94,8,14,400,4,5,1,0.6,0,0,1.0
1674,3100000,20,20,61,121,820,330,3,0.6,38,84,64,76,8,16,40,7,2,0,0.8999999999999999,1,1,0.5
1675,1200000,30,30,28,64,740,140,5,0.8999999999999999,58,50,72,70,9,14,220,7,7,0,0.8999999999999999,1,0,0.8999999999999999
1676,2466666,30,30,37,45,600,730,1,0.7999999999999999,48,38,56,46,13,9,320,5,8,0,0.7,1,0,0.7999999999999999
1677,1200000,10,10,66,124,850,850,3,0.7999999999999999,58,65,86,70,9,10,400,8,6,0,0.8999999999999999,0,1,0.7
1678,1200000,20,20,109,94,340,530,5,0.7,34,59,38,78,10,18,480,6,3,1,0.5,0,0,0.6
1679,1200000,30,30,25,65,900,900,4,0.7999999999999999,4,118,84,36,10,9,160,4,3,0,0.5,1,0,0.7999999999999999
1680,3100000,30,30,28,89,780,760,4,0.7,48,42,54,116,9,14,40,5,5,1,0.6,1,1,0.7
1681,2466666,15,15,52,76,550,260,2,0.6,38,36,124,78,9,15,200,3,4,0,1.0,0,0,1.0
1682,1200000,30,30,75,80,820,510,5,0.7999999999999999,30,82,66,68,12,16,340,3,4,1,0.6,0,1,0.6
1683,2466666,15,15,92,60,270,960,4,0.7999999999999999,32,85,82,82,13,11,380,9,4,0,0.6,1,0,0.7
1684,1833333,30,30,108,98,470,740,5,0.6,32,75,50,38,8,14,260,3,6,1,0.5,0,1,0.7999999999999999
1685,2466666,15,15,43,79,950,320,2,0.8999999999999999,16,70,50,116,10,10,420,6,3,1,0.7,0,0,1.0
1686,1200000,30,30,57,113,300,600,2,0.6,52,42,120,64,8,11,180,4,8,0,0.8999999999999999,1,1,1.0
1687,1833333,20,20,94,111,970,590,3,0.8999999999999999,32,76,112,26,9,10,80,5,1,0,0.6,0,1,0.8999999999999999
1688,1200000,15,15,63,49,150,210,3,0.5,10,48,54,114,11,9,160,10,6,0,0.6,1,0,0.5
1689,1833333,30,30,29,87,750,430,2,1.0,18,46,94,32,10,12,60,9,8,0,0.7,0,0,0.5
1690,1200000,15,15,68,53,220,320,2,0.8999999999999999,32,102,104,90,14,18,420,8,7,1,1.0,1,0,0.7999999999999999
1691,3100000,30,30,61,79,720,760,2,0.7,34,41,84,88,14,18,400,7,1,1,0.7999999999999999,1,1,0.6
1692,2466666,10,10,50,29,870,420,4,1.0,20,67,84,34,11,15,440,2,4,1,1.0,1,0,0.7
1693,3100000,30,30,83,40,120,710,1,0.7,50,53,96,90,12,18,200,2,2,0,0.7,1,0,0.8999999999999999
1694,2466666,30,30,110,128,420,740,4,0.8999999999999999,6,122,78,30,11,16,460,8,6,1,0.8999999999999999,0,1,0.6
1695,3100000,10,10,85,95,450,380,2,0.7,50,68,58,36,9,16,360,4,3,1,0.7,0,0,0.6
1696,2466666,10,10,74,62,560,890,2,0.7999999999999999,30,56,88,126,14,11,420,4,3,0,0.7999999999999999,1,1,0.7999999999999999
1697,1200000,10,10,104,89,750,360,4,0.7,26,77,68,58,9,14,500,10,8,0,0.8999999999999999,1,1,0.5
1698,1833333,15,15,76,77,300,710,3,0.8999999999999999,32,122,76,100,9,17,80,2,2,0,0.5,0,0,0.5
1699,3100000,15,15,42,112,780,260,1,0.8999999999999999,62,124,106,48,10,8,40,1,8,0,0.7,0,1,0.8999999999999999
1700,3100000,30,30,87,79,480,170,4,1.0,64,110,94,66,12,10,220,4,7,1,0.8999999999999999,0,1,0.7
1701,1200000,20,20,43,81,330,350,5,0.8999999999999999,6,86,120,56,10,14,60,6,8,1,0.7999999999999999,0,0,0.6
1702,2466666,15,15,38,78,600,300,5,0.5,18,88,122,52,10,10,300,7,8,1,0.5,0,0,1.0
1703,1200000,15,15,45,114,770,450,1,0.7,62,51,36,34,8,16,140,10,4,0,0.8999999999999999,1,1,0.6
1704,3100000,20,20,88,68,760,200,2,0.7999999999999999,36,108,54,42,8,16,320,9,7,0,0.7,0,0,0.7
1705,1833333,15,15,71,114,160,380,3,1.0,32,34,86,108,10,8,280,3,4,1,0.6,0,0,0.7
1706,3100000,10,10,52,65,900,610,2,0.7999999999999999,50,30,126,122,8,15,420,1,1,0,1.0,1,1,0.7
1707,1833333,15,15,80,34,740,500,5,0.7999999999999999,50,42,80,90,9,10,280,7,8,1,0.7999999999999999,0,0,0.7999999999999999
1708,2466666,10,10,117,58,220,240,3,0.6,6,85,86,24,12,17,100,8,2,1,1.0,1,1,0.7
1709,2466666,20,20,66,32,570,130,5,0.7999999999999999,52,121,26,76,12,14,200,7,1,0,0.6,0,1,1.0
1710,2466666,20,20,98,92,210,500,5,1.0,22,118,80,104,9,18,120,9,5,0,0.8999999999999999,1,0,1.0
1711,1833333,10,10,38,106,960,520,5,0.8999999999999999,24,25,28,36,10,10,280,3,7,1,0.6,0,0,0.8999999999999999
1712,1200000,20,20,25,97,170,240,3,0.8999999999999999,46,120,48,96,10,16,500,5,7,0,1.0,0,1,0.5
1713,2466666,30,30,60,58,310,590,1,0.7999999999999999,16,68,94,82,11,11,260,5,8,1,0.6,1,0,0.8999999999999999
1714,2466666,10,10,89,92,900,740,3,0.7999999999999999,58,119,68,96,8,8,420,8,3,1,1.0,1,0,0.6
1715,1833333,20,20,102,39,660,980,1,0.5,44,48,32,96,12,12,20,1,2,1,0.7999999999999999,0,0,1.0
1716,1200000,30,30,39,46,270,580,4,0.8999999999999999,14,48,86,50,14,11,300,4,4,0,0.5,0,1,0.7999999999999999
1717,1200000,20,20,125,75,200,380,3,0.7,62,46,74,112,13,9,180,1,5,1,0.8999999999999999,0,1,0.6
1718,1200000,30,30,30,81,680,550,4,0.7,16,114,70,80,10,14,360,1,1,1,0.6,0,1,0.5
1719,2466666,20,20,126,71,460,970,1,1.0,6,108,88,78,8,9,240,6,7,0,0.6,1,0,0.8999999999999999
1720,1833333,30,30,45,84,440,680,3,1.0,26,105,66,34,12,17,100,10,2,1,0.8999999999999999,1,1,1.0
1721,1200000,30,30,42,96,580,240,2,0.5,48,29,74,34,10,16,260,6,8,0,1.0,1,1,0.7
1722,3100000,20,20,107,91,270,350,4,0.6,22,75,72,62,11,13,340,7,1,1,0.8999999999999999,0,1,0.6
1723,3100000,20,20,98,42,310,810,2,0.6,52,98,86,76,12,16,300,10,6,0,0.6,0,0,0.8999999999999999
1724,1200000,15,15,98,95,670,180,4,0.7,24,48,120,88,10,8,400,1,3,0,0.5,1,1,1.0
